movie_id,tmdbId,cast,director
175,9344,"[('Telly', 'Leo Fitzpatrick'), ('Ruby', 'Rosario Dawson'), ('Jenny', 'Chloë Sevigny')]",Larry Clark
176,9071,"[('Nick Reve', 'Steve Buscemi'), ('Nicole Springer', 'Catherine Keener'), ('Wolf', 'Dermot Mulroney')]",Tom DiCillo
177,8973,"[(""Harry D'Amour"", 'Scott Bakula'), ('Philip Swann', ""Kevin J. O'Connor""), ('Dorothea Swann', 'Famke Janssen')]",Clive Barker
178,15730,"[('David', 'Thomas Gibson'), ('Candy', 'Ruth Marshall'), ('Bernie', 'Cameron Bancroft')]",Denys Arcand
179,47608,"[('Matt Leland', ""Chris O'Donnell""), ('Casey Roberts', 'Drew Barrymore'), ('Eric', 'Matthew Lillard')]",Antonia Bird
180,2293,"[('Brodie Bruce', 'Jason Lee'), ('T.S. Quint', 'Jeremy London'), ('Rene Mosier', 'Shannen Doherty')]",Kevin Smith
181,9070,"[('Kimberly Hart / Pink Ranger', 'Amy Jo Johnson'), ('Tommy Oliver / White Ranger', 'Jason David Frank'), ('Billy Cranston / Blue Ranger', 'David Yost')]",Bryan Spicer
182,68274,"[('Rebecca Trager Lott', 'Elizabeth Perkins'), ('Lucy Trager', 'Gwyneth Paltrow'), ('Alberta Trager', 'Kathleen Turner')]",David Anspaugh
183,48787,"[('Billy Hughes', 'Marina Zudina'), ('Karen Hughes', 'Fay Ripley'), ('Andy Clarke', 'Evan Richards')]",Anthony Waller
184,34574,"[('Nadja', 'Elina Löwensohn'), ('Dracula / Dr. Van Helsing', 'Peter Fonda'), ('Morgue Receptionist', 'David Lynch')]",Michael Almereyda
185,1642,"[('Angela Bennett/Ruth Marx', 'Sandra Bullock'), ('Jack Devlin', 'Jeremy Northam'), ('Dr. Alan Champion', 'Dennis Miller')]",Irwin Winkler
186,11472,"[('Samuel Faulkner', 'Hugh Grant'), ('Rebecca Taylor', 'Julianne Moore'), ('Marty Dwyer', 'Tom Arnold')]",Chris Columbus
187,36196,"[('Mary', 'Parker Posey'), ('Nigel', 'Liev Schreiber'), ('Derrick', 'Anthony DeSando')]",Daisy von Scherler Mayer
188,11980,"[('Gabriel', 'Christopher Walken'), ('Thomas Daggett', 'Elias Koteas'), ('Katherine Henley', 'Virginia Madsen')]",Gregory Widen
189,58372,"[('Rachel', 'Mia Farrow'), ('Tom', 'Tony Goldwyn'), ('Lloyd', 'Scott Glenn')]",Norman René
190,32646,"[('Carol White', 'Julianne Moore'), ('Greg White', 'Xander Berkeley'), ('Mover', 'Dean Norris')]",Todd Haynes
191,10533,"[('Hester Prynne', 'Demi Moore'), ('Rev. Arthur Dimmesdale', 'Gary Oldman'), ('Roger Chillingworth', 'Robert Duvall')]",Roland Joffé
192,56088,"[('Himself', 'Kurtis Blow'), ('Himself', 'Sean Combs'), ('Himself', 'Snoop Dogg')]",
193,10802,"[('Nomi Malone', 'Elizabeth Berkley'), ('Zack Carey', 'Kyle MacLachlan'), ('Cristal Connors', 'Gina Gershon')]",Paul Verhoeven
194,10149,"[(""Augustus 'Auggie' Wren"", 'Harvey Keitel'), ('Paul Benjamin', 'William Hurt'), ('Tommy', 'Giancarlo Esposito')]",Wayne Wang
195,18402,"[('Grace King Bichon', 'Julia Roberts'), ('Eddie Bichon', 'Dennis Quaid'), ('Wyly King', 'Robert Duvall')]",Lasse Hallström
196,9348,"[('Sil', 'Natasha Henstridge'), ('Xavier Fitch', 'Ben Kingsley'), ('Preston Lennox', 'Michael Madsen')]",Roger Donaldson
197,139408,"[('Mr. Cox', 'Robert Duvall'), ('Don Day', 'Aidan Quinn'), ('Cora Day', 'Frances Fisher')]",James Keach
198,281,"[('Lenny Nero', 'Ralph Fiennes'), (""Lornette 'Mace' Mason"", 'Angela Bassett'), ('Max Peltier', 'Tom Sizemore')]",Kathryn Bigelow
199,5967,"[('Geneviève Emery', 'Catherine Deneuve'), ('Guy', 'Nino Castelnuovo'), ('Madame Emery (Mutter)', 'Anne Vernon')]",Jacques Demy
200,79593,"[('Leann Netherwood', 'Daryl Hannah'), ('John Netherwood', 'Keith Carradine'), ('Dana Clifton', 'Moira Kelly')]",Wesley Strick
201,47939,"[('Jack McCloud', 'Patrick Swayze'), ('Jeanne Holman', 'Mary Elizabeth Mastrantonio'), ('Tom Holman', 'Joseph Mazzello')]",Martha Coolidge
202,36834,"[('Arthur Rimbaud', 'Leonardo DiCaprio'), ('Paul Verlaine', 'David Thewlis'), ('Mathilde Maute', 'Romane Bohringer')]",Agnieszka Holland
203,9090,"[('Vida Boheme', 'Patrick Swayze'), ('Noxeema Jackson', 'Wesley Snipes'), ('Chi-Chi Rodriguez', 'John Leguizamo')]",Beeban Kidron
204,3512,"[('Casey Ryback', 'Steven Seagal'), ('Travis Dane', 'Eric Bogosian'), ('Penn', 'Everett McGill')]",Geoff Murphy
205,52856,"[('Selma Lidz', 'Andie MacDowell'), ('Sid Lidz', 'John Turturro'), ('Danny Lidz', 'Michael Richards')]",Diane Keaton
206,77350,"[('herself', 'Sandra Bernhard'), ('himself', 'Isaac Mizrahi'), ('herself', 'Naomi Campbell')]",Douglas Keeve
207,9560,"[('Paul Sutton', 'Keanu Reeves'), ('Victoria Aragón', 'Aitana Sánchez-Gijón'), ('Don Pedro Aragón', 'Anthony Quinn')]",Alfonso Aráu
208,9804,"[('Mariner', 'Kevin Costner'), ('Drifter', 'Chaim Girafi'), ('Gatesman', 'Rick Aviles')]",Kevin Reynolds
209,31611,"[('Louis Pinnock', 'John Travolta'), ('Thaddeus Thomas', 'Harry Belafonte'), ('Marsha Pinnock', 'Kelly Lynch')]",Desmond Nakano
210,65796,"[(""James Butler 'Wild Bill' Hickok"", 'Jeff Bridges'), ('Calamity Jane', 'Ellen Barkin'), ('Charley Prince', 'John Hurt')]",Walter Hill
211,49805,"[('Andrew Crocker-Harris', 'Albert Finney'), ('Laura Crocker-Harris', 'Greta Scacchi'), ('Frank Hunter', 'Matthew Modine')]",Mike Figgis
212,26258,"[('Max Grabelski', 'Daniel Stern'), ('Agent Palmer', 'Jon Polito'), ('Jack Erickson', 'Brad Sullivan')]",Greg Beeman
213,50797,"[('Col. Sergei Petrovich Kotov', 'Nikita Mikhalkov'), ('Dimitri (Mitya)', 'Oleg Menshikov'), ('Marusia', 'Ingeborga Dapkunaite')]",Nikita Mikhalkov
214,19155,"[('Anne', 'Katrin Cartlidge'), ('Aleksander', 'Rade Serbedzija'), ('Kiril', 'Grégoire Colin')]",Milčo Mančevski
215,76,"[('Jesse', 'Ethan Hawke'), ('Céline', 'Julie Delpy'), ('Wife on Train', 'Andrea Eckert')]",Richard Linklater
216,11017,"[('Billy Madison', 'Adam Sandler'), ('Brian Madison', 'Darren McGavin'), ('Veronica Vaughn', 'Bridgette Wilson')]",Tamra Davis
217,37141,"[('Jennifer', 'Alicia Silverstone'), ('Jack', 'Jeremy London'), ('Harry Tucker', 'J.T. Walsh')]",Guy Ferland
218,9382,"[('Jane Deluca', 'Whoopi Goldberg'), ('Robin', 'Mary-Louise Parker'), ('Holly Pulchik-Lincoln', 'Drew Barrymore')]",Herbert Ross
219,6715,"[('Erik', 'Brad Renfro'), ('Dexter', 'Joseph Mazzello'), ('Linda', 'Annabella Sciorra')]",Peter Horton
220,18256,"[('John Reilly', 'Jeffrey Combs'), ('Susan Reilly', 'Barbara Crampton'), ('Giorgio', 'Jonathan Fuller')]",Stuart Gordon
222,22625,"[('Jack Foley', ""Chris O'Donnell""), (""Bernadette 'Benny' Hogan"", 'Minnie Driver'), ('Eve Malone', ""Geraldine O'Rawe"")]",Pat O'Connor
223,2292,"[('Dante Hicks', ""Brian O'Halloran""), ('Randal Graves', 'Jeff Anderson'), ('Jay', 'Jason Mewes')]",Kevin Smith
224,1909,"[('Don Juan deMarco', 'Johnny Depp'), ('Dr. Jack Mickler', 'Marlon Brando'), ('Marilyn Mickler', 'Faye Dunaway')]",Jeremy Leven
225,8984,"[('Tom Sanders', 'Michael Douglas'), ('Meredith Johnson', 'Demi Moore'), ('Bob Garvin', 'Donald Sutherland')]",Barry Levinson
226,61813,"[('Kris Anderson', 'Patsy Kensit'), ('Tom Cavanaugh', 'Bruce Greenwood'), ('David Mander', 'Andrew McCarthy')]",René Bonnière
227,4954,"[('Pete Nessip', 'Wesley Snipes'), ('Ty Moncrief', 'Gary Busey'), ('Jessie Crossmann', 'Yancy Butler')]",John Badham
228,62488,"[('Julian', 'Dylan McDermott'), ('Lucille', 'Nancy Travis'), ('Thoreau', 'James Le Gros')]",Jack Baran
229,10531,"[('Paulina Escobar', 'Sigourney Weaver'), ('Dr. Roberto Miranda', 'Ben Kingsley'), ('Gerardo Escobar', 'Stuart Wilson')]",Roman Polanski
230,11929,"[('Dolores Claiborne', 'Kathy Bates'), ('Selena St. George', 'Jennifer Jason Leigh'), ('Vera Donovan', 'Judy Parfitt')]",Taylor Hackford
231,8467,"[('Lloyd Christmas', 'Jim Carrey'), ('Harry Dune', 'Jeff Daniels'), ('Mary Swanson', 'Lauren Holly')]",Peter Farrelly
232,10451,"[('Chu', 'Sihung Lung'), ('Jia-Ning', 'Yu-Wen Wang'), ('Jia-Chien', 'Jacklyn Wu ')]",Ang Lee
233,20156,"[('Francis', 'Bruce Greenwood'), ('Christina', 'Mia Kirshner'), ('Eric', 'Elias Koteas')]",Atom Egoyan
234,18395,"[('Lisa Emerson', 'Dana Delany'), ('Elliot Slater', 'Paul Mercurio'), ('Sheila Kingston', ""Rosie O'Donnell"")]",Garry Marshall
235,522,"[('Ed Wood', 'Johnny Depp'), ('Bela Lugosi', 'Martin Landau'), ('Dolores Fuller', 'Sarah Jessica Parker')]",Tim Burton
236,397,"[('Kate', 'Meg Ryan'), ('Luc Teyssier', 'Kevin Kline'), ('Charlie', 'Timothy Hutton')]",Lawrence Kasdan
237,10525,"[('Mickey Gordon', 'Billy Crystal'), ('Ellen Andrews Gordon', 'Debra Winger'), ('Andy', 'Joe Mantegna')]",Billy Crystal
238,27985,"[('Katherine McCormick', 'Mimi Rogers'), ('Angus McCormick', 'Jesse Bradford'), ('John McCormick', 'Bruce Davison')]",Phillip Borsos
239,15789,"[('Goofy Goof (voice)', 'Bill Farmer'), ('Max Goof (voice)', 'Jason Marsden'), ('P.J. Pete (voice)', 'Rob Paulsen')]",Kevin Lima
240,27303,"[('Hatch Harrison', 'Jeff Goldblum'), ('Lindsey', 'Christine Lahti'), ('Regina', 'Alicia Silverstone')]",Brett Leonard
241,21183,"[('Rumbo (voice)', 'Samuel L. Jackson'), ('Thomas P. Johnson / Voice of Fluke', 'Matthew Modine'), ('Carol Johnson', 'Nancy Travis')]",Carlo Carlei
242,10954,"[('Carlo Broschi (Farinelli)', 'Stefano Dionisi'), ('Riccardo Broschi', 'Enrico Lo Verso'), ('Alexandra', 'Elsa Zylberstein')]",Gérard Corbiau
243,47867,"[('Henry Royce', 'Ted Manson'), ('Krugman', 'Afemo Omilami')]",Mark Lewis
244,43475,[],Art Clokey
245,72031,"[('Teddy Woods', 'Ice Cube'), ('Deputy Deborah Fields', 'Lori Petty'), ('District Attorney Ira Kern', 'Erich Anderson')]",Charles Burnett
246,14275,"[('Himself', 'William Gates'), ('Himself', 'Arthur Agee'), ('Narrator', 'Steve James')]",Steve James
247,1024,"[('Pauline Parker Rieper', 'Melanie Lynskey'), ('Juliet Hulme', 'Kate Winslet'), ('Honorah Parker Rieper', 'Sarah Peirse')]",Peter Jackson
248,17207,"[('Kevin Franklin', 'Sinbad'), ('Gary Young', 'Phil Hartman'), ('Ron Timmerman', 'Jeffrey Jones')]",Randall Miller
249,13701,"[('Ludwig van Beethoven', 'Gary Oldman'), ('Anton Felix Schindler', 'Jeroen Krabbé'), ('Anna Marie Erdödy', 'Isabella Rossellini')]",Bernard Rose
250,14819,"[('Tony Perkis', 'Ben Stiller'), ('Gerald ""Gerry"" Garner', 'Aaron Schwartz'), ('Roy', 'Kenan Thompson')]",Steven Brill
251,32631,"[('Paul Racine', 'Christopher Lambert'), ('Kinjo', 'John Lone'), ('Kirina', 'Joan Chen')]",J. F. Lawton
252,11777,"[('Ed Walters', 'Tim Robbins'), ('Catherine Boyd', 'Meg Ryan'), ('Albert Einstein', 'Walter Matthau')]",Fred Schepisi
253,628,"[('Louis de Pointe du Lac', 'Brad Pitt'), ('Lestat de Lioncourt', 'Tom Cruise'), ('Claudia', 'Kirsten Dunst')]",Neil Jordan
254,87729,"[('Thomas Jefferson', 'Nick Nolte'), ('Maria Cosway', 'Greta Scacchi'), ('Sally Hemings', 'Thandie Newton')]",James Ivory
255,18713,"[('Himself', 'John G. Brennan'), ('Kamal', 'Kamal Ahmed'), ('', 'Alan Arkin')]",James Melkonian
256,6280,"[('Dr. Alex Hesse', 'Arnold Schwarzenegger'), ('Dr. Larry Arbogast', 'Danny DeVito'), ('Dr. Diana Reddin', 'Emma Thompson')]",Ivan Reitman
257,9061,"[('Paul Armstrong', 'Sean Connery'), ('Sheriff Tanny Brown', 'Laurence Fishburne'), ('Bobby Earl', 'Blair Underwood')]",Arne Glimcher
258,37108,"[('Calvin Fuller', 'Thomas Ian Nicholas'), ('King Arthur', 'Joss Ackland'), ('Lord Belasco', 'Art Malik')]",Michael Gottlieb
259,6071,"[('Jimmy Kilmartin', 'David Caruso'), ('Calvin Hart', 'Samuel L. Jackson'), ('Little Junior Brown', 'Nicolas Cage')]",Barbet Schroeder
260,11,"[('Luke Skywalker', 'Mark Hamill'), ('Han Solo', 'Harrison Ford'), ('Princess Leia Organa', 'Carrie Fisher')]",George Lucas
261,9587,"[('Jo March', 'Winona Ryder'), ('Friedrich Bhaer', 'Gabriel Byrne'), ('Meg March', 'Trini Alvarado')]",Gillian Armstrong
262,19101,"[('Sara Crewe', 'Liesel Matthews'), ('Miss Minchin', 'Eleanor Bron'), ('Capt. Crewe / Prince Rama', 'Liam Cunningham')]",Alfonso Cuarón
263,49980,"[('Maggie Conlan', 'Crissy Rock'), ('Jorge', 'Vladimir Vega'), ('Mairead', 'Sandie Lavelle')]",Ken Loach
264,17961,"[('Nelly', 'Emmanuelle Béart'), ('Paul Prieur', 'François Cluzet'), ('Marylin', 'Nathalie Cardone')]",Claude Chabrol
265,18183,"[('Pedro Muzquiz', 'Marco Leonardi'), ('Tita', 'Lumi Cavazos'), ('Elena', 'Regina Torné')]",Alfonso Aráu
266,4476,"[('Tristan Ludlow', 'Brad Pitt'), ('Col. William Ludlow', 'Anthony Hopkins'), ('Alfred Ludlow', 'Aidan Quinn')]",Edward Zwick
267,11008,"[('Maj. Benson Payne', 'Damon Wayans'), (""Cadet Kevin 'Tiger' Dunne"", 'Orlando Brown'), ('Lt. Col. Stone', 'Michael Ironside')]",Nick Castle
268,47504,"[('Reuben Shapira', 'Edward Furlong'), ('Joshua Shapira', 'Tim Roth'), ('Alla Shustervich', 'Moira Kelly')]",James Gray
269,32325,"[('Sad Girl', 'Angel Aviles'), ('Mousie', 'Seidy López'), ('Ernesto', 'Jacob Vargas')]",Allison Anders
270,43742,"[('Mike Gambril', 'Warren Beatty'), ('Terry McKay', 'Annette Bening'), ('Ginny', 'Katharine Hepburn')]",Glenn Gordon Caron
271,28313,"[('Margaret Lewin', 'Jessica Lange'), ('Khaila Richards', 'Halle Berry'), ('Charles Lewin', 'David Strathairn')]",Stephen Gyllenhaal
272,11318,"[('George III', 'Nigel Hawthorne'), ('Queen Charlotte', 'Helen Mirren'), ('Dr. Willis', 'Ian Holm')]",Nicholas Hytner
273,3036,"[('The Creature', 'Robert De Niro'), ('Victor Frankenstein', 'Kenneth Branagh'), ('Henry Clerval', 'Tom Hulce')]",Kenneth Branagh
274,40490,"[('Sandy Archer', 'Farrah Fawcett'), ('Jack Sturgess (Squatting Dog)', 'Chevy Chase'), ('Ben Archer (Little Wing)', 'Jonathan Taylor Thomas')]",James Orr
275,24070,"[('Philip', 'Steve Martin'), ('Blanche Munchnik', 'Madeline Kahn'), ('Mr. Lobel', 'Robert Klein')]",Nora Ephron
276,8986,"[('V', 'Melanie Griffith'), ('Tom Wheeler', 'Ed Harris'), ('Frank Wheeler', 'Michael Patrick Carter')]",Richard Benjamin
277,10510,"[('Kris Kringle', 'Richard Attenborough'), ('Dorey Walker', 'Elizabeth Perkins'), ('Bryan Bedford', 'Dylan McDermott')]",Les Mayfield
278,17402,"[('Gwyn Marcus', 'Sarah Jessica Parker'), ('Antonio', 'Antonio Banderas'), ('Nina Marcus', 'Mia Farrow')]",David Frankel
279,38722,"[('Paco', 'Edward James Olmos'), ('Jimmy', 'Jimmy Smits'), ('Chucho', 'Esai Morales')]",Gregory Nava
280,8438,"[('James Stamphill', 'Christian Slater'), ('Henri Young', 'Kevin Bacon'), ('Glenn', 'Gary Oldman')]",Marc Rocco
281,11593,"[('Sully Sullivan', 'Paul Newman'), ('Carl Roebuck', 'Bruce Willis'), ('Toby Roebuck', 'Melanie Griffith')]",Robert Benton
282,1945,"[('Nell Kellty', 'Jodie Foster'), ('Dr. Lovell', 'Liam Neeson'), ('Dr. Paula Olsen', 'Natasha Richardson')]",Michael Apted
283,39310,"[('Jason Petty', 'Sharron Corley'), ('Tiny', 'Donald Faison'), ('Prosecutor', 'Christine Baranski')]",Nick Gomez
284,109560,"[('Toshi', 'Toru Nakamura'), ('Hawk', 'Chad McQueen'), ('Maria', 'Mira Sorvino')]",Tōru Murakawa
285,56428,"[('Stephanie Lyell', 'Elizabeth Hurley'), ('Terry Hamilton', 'Craig Fairbrass'), ('Marc Gilmour', 'Keith Allen')]",Vadim Jean
286,63105,"[('Alex', 'Sue Price'), ('Nebula', 'Chad Stahelski'), ('Emily', 'Tina Cote')]",Albert Pyun
287,131957,"[('Nina', 'Laura San Giacomo'), ('Journalist', ""Michael O'Keefe""), ('Photographer', 'Paul Rhys')]",Alan Jacobs
288,241,"[('Mickey Knox', 'Woody Harrelson'), ('Mallory Knox', 'Juliette Lewis'), ('Wayne Gale', 'Robert Downey Jr.')]",Oliver Stone
289,9058,"[('Faith Corvatch', 'Marisa Tomei'), ('Peter Wright / Damon Bradley', 'Robert Downey Jr.'), ('Kate Corvatch', 'Bonnie Hunt')]",Norman Jewison
290,527,"[('Beth Heke', 'Rena Owen'), ('Jake Heke', 'Temuera Morrison'), ('Grace Heke', 'Mamaengaroa Kerr-Bell')]",Lee Tamahori
291,18220,"[('Lily Leonetti', 'Alyssa Milano'), ('Gredin', 'Johnathon Schaech'), ('Donald Falk', 'Xander Berkeley')]",Anne Goursaud
292,6950,"[('Sam Daniels', 'Dustin Hoffman'), ('Robby Keough', 'Rene Russo'), ('Billy Ford', 'Morgan Freeman')]",Wolfgang Petersen
293,101,"[('Léon Montana', 'Jean Reno'), ('Mathilda Lando', 'Natalie Portman'), ('Norman Stansfield', 'Gary Oldman')]",Luc Besson
294,63020,"[('Dorita Evita Perez', 'Marisa Tomei'), ('Juan Raul Perez', 'Alfred Molina'), ('Carmela Perez', 'Anjelica Huston')]",Mira Nair
295,2307,"[('Garet', 'William Baldwin'), ('Sergio', 'John Leguizamo'), ('Stephanie Potts', 'Эрика Элениак')]",Joshua Brand
296,680,"[('Vincent Vega', 'John Travolta'), ('Jules Winfield', 'Samuel L. Jackson'), ('Mia Wallace', 'Uma Thurman')]",Quentin Tarantino
297,41478,"[('Judge', 'Kadeem Hardison'), ('Tyrone', 'Bokeem Woodbine'), ('Bobby Seale', 'Courtney B. Vance')]",Mario Van Peebles
298,25296,"[('Mr. Chu', 'Sihung Lung'), ('Mrs. Chen', 'Wang Lai'), ('Alex Chu', 'Bo Z. Wang')]",Ang Lee
299,40156,"[('Father Greg Pilkington', 'Linus Roache'), ('Father Matthew Thomas', 'Tom Wilkinson'), ('Graham', 'Robert Carlyle')]",Antonia Bird
300,11450,"[('Herbie Stempel', 'John Turturro'), ('Dick Goodwin', 'Rob Morrow'), ('Charles Van Doren', 'Ralph Fiennes')]",Robert Redford
301,30304,"[('Riyo', 'Youki Kudoh'), ('Matsuji Kimura', 'Akira Takayama'), ('Kana', 'Tamlyn Tomita')]",Kayo Hatta
302,10452,"[('Margot', 'Isabelle Adjani'), ('Henri de Navarre', 'Daniel Auteuil'), ('Charles IX', 'Jean-Hugues Anglade')]",Patrice Chéreau
303,12106,"[('Ellen ""The Lady“', 'Sharon Stone'), ('John Herod', 'Gene Hackman'), ('Cort', 'Russell Crowe')]",Sam Raimi
304,161495,"[('Rocky Holzeck', 'Peter Falk'), ('Michael Holzeck', 'D. B. Sweeney'), ('Beth Holzeck', 'Julianne Moore')]",Peter Yates
305,3586,"[('Sergio', 'Marcello Mastroianni'), ('Isabella de la Fontaine', 'Sophia Loren'), ('Olivier de la Fontaine', 'Jean-Pierre Cassel')]",Robert Altman
306,110,"[('Valentine Dussaut', 'Irène Jacob'), ('Richter Joseph Kern', 'Jean-Louis Trintignant'), ('Auguste Bruner', 'Jean-Pierre Lorit')]",Krzysztof Kieślowski
307,108,"[('Julie Vignon', 'Juliette Binoche'), ('Olivier', 'Benoît Régent'), ('Sandrine', 'Florence Pernel')]",Krzysztof Kieślowski
308,109,"[('Karol Karol', 'Zbigniew Zamachowski'), ('Dominique', 'Julie Delpy'), ('Mikolaj', 'Janusz Gajos')]",Krzysztof Kieślowski
309,159185,"[('Cai Chunzhi', 'Ning Jing'), ('Niu Bao', 'Wu Gang')]",He Ping
310,36357,"[('Harry Haber', 'Leslie Nielsen'), (""Lawrence 'Larry' Kayvey"", 'Christopher Lloyd'), ('Russ Syracuse', 'Matt McCoy')]",Fred Gerber
311,92769,"[('Linda Pratman', 'Darlanne Fluegel'), ('Det. Atwater', 'James Brolin'), ('Peter Pratman', 'Martin Neufeld')]",George Mihalka
312,28033,"[('Stuart Smalley', 'Al Franken'), ('Julia', 'Laura San Giacomo'), ('Donnie - The Smalley Family', ""Vincent D'Onofrio"")]",Harold Ramis
313,22586,"[('Princess Odette (voice)', 'Michelle Nicastro'), ('Lord Rothbart (voice)', 'Jack Palance'), ('Prince Derek (voice)', 'Howard McGillin')]",Richard Rich
314,14334,"[('Fiona', 'Jeni Courtney'), ('Tess', 'Eileen Colgan'), ('Hugh', 'Mick Lally')]",John Sayles
315,2636,"[('Ray Quick', 'Sylvester Stallone'), ('May Munro', 'Sharon Stone'), ('Ned Trent', 'James Woods')]",Luis Llosa
316,2164,"[(""Colonel Jonathan “Jack” O'Neil"", 'Kurt Russell'), ('Dr. Daniel Jackson', 'James Spader'), ('Ra', 'Jaye Davidson')]",Roland Emmerich
317,11395,"[('Santa Claus / Scott Calvin', 'Tim Allen'), ('Dr. Neil Miller', 'Judge Reinhold'), ('Laura Calvin Miller', 'Wendy Crewson')]",John Pasquin
318,278,"[('Andy Dufresne', 'Tim Robbins'), (""Ellis Boyd 'Red' Redding"", 'Morgan Freeman'), ('Warden Samuel Norton', 'Bob Gunton')]",Frank Darabont
319,9905,"[('Juliet Miller', 'Kerry Fox'), ('David Stephens', 'Christopher Eccleston'), ('Alex Law', 'Ewan McGregor')]",Danny Boyle
320,87078,"[('Clay Arlington', 'Dennis Haysbert'), ('Vincent Towers', 'Michael Harris'), ('Dr. Renee Descartes', 'Mel Harris')]",Scott McGehee
321,12527,"[('Diego', 'Jorge Perugorría'), ('David', 'Vladimir Cruz'), ('Nancy', 'Mirta Ibarra')]",Tomás Gutiérrez Alea
322,20306,"[('Buddy Ackerman', 'Kevin Spacey'), ('Guy', 'Frank Whaley'), ('Dawn Lockard', 'Michelle Forbes')]",George Huang
324,36614,"[('Harry Mitchell', 'Jack Thompson'), ('Greg', 'John Polson'), ('Joyce Johnson', 'Deborah Kennedy')]",Kevin Dowling
325,27993,"[('Principal Todd Moss', 'Matt Frewer'), ('Miss Tracy Milford', 'Valerie Mahaffey'), ('Senator John Lerman', 'Lawrence Dane')]",Kelly Makin
326,31439,"[('Xu Fugui', 'Ge You'), ('Jiazhen', 'Gong Li'), ('Town Chief', 'Niu Ben')]",Zhang Yimou
327,9067,"[('Rebecca (Tank Girl)', 'Lori Petty'), ('T-Saint', 'Ice-T'), ('Jet Girl', 'Naomi Watts')]",Rachel Talalay
328,9059,"[('The Collector', 'Billy Zane'), ('Frank Brayker', 'William Sadler'), ('Jeryline', 'Jada Pinkett Smith')]",Ernest R. Dickerson
329,193,"[('Captain Jean-Luc Picard', 'Patrick Stewart'), ('Commander William T. Riker', 'Jonathan Frakes'), ('Lt. Commander Data', 'Brent Spiner')]",David Carson
330,25066,"[('Mr. Simms', 'Clarence Williams III'), ('Duke Metger', 'Corbin Bernsen'), ('Carl', 'David Alan Grier')]",Rusty Cundieff
331,46797,"[('Tom Eliot', 'Willem Dafoe'), ('Vivienne Haigh-Wood', 'Miranda Richardson'), ('Rose Haigh-Wood', 'Rosemary Harris')]",Brian Gilbert
332,12122,"[('Dr. Alan Chaffee', 'Christopher Reeve'), ('Dr. Susan Verner', 'Kirstie Alley'), ('Jill McGowan', 'Linda Kozlowski')]",John Carpenter
333,11381,"[(""Thomas 'Tommy' Callahan III"", 'Chris Farley'), ('Richard Hayden', 'David Spade'), (""Thomas 'Big Tom' Callahan"", 'Brian Dennehy')]",Peter Segal
334,32636,"[('Vanya', 'Wallace Shawn'), ('Yelena', 'Julianne Moore'), ('Dr. Astrov', 'Larry Pine')]",Louis Malle
335,36141,"[('Michael Chambers', 'Peter Gallagher'), ('Rachel', 'Alison Elliott'), ('Tommy Dundee', 'William Fichtner')]",Steven Soderbergh
336,95963,"[('Cole Evans', 'Allen Payne'), ('Pvt. Hoover Brache', 'Eddie Griffin'), ('Sgt. Barkley', 'Joe Morton')]",Preston A. Whitmore II
337,1587,"[('Gilbert Grape', 'Johnny Depp'), ('Arnie Grape', 'Leonardo DiCaprio'), ('Becky', 'Juliette Lewis')]",Lasse Hallström
338,9271,"[('Lt. Parker Barnes', 'Denzel Washington'), ('SID 6.7', 'Russell Crowe'), ('Madison Carter', 'Kelly Lynch')]",Brett Leonard
339,2064,"[('Lucy Eleanor Moderatz', 'Sandra Bullock'), ('Jack Callaghan', 'Bill Pullman'), ('Peter Callaghan', 'Peter Gallagher')]",Jon Turteltaub
340,19855,"[('Stu Simmons', 'Elijah Wood'), ('Stephen Simmons', 'Kevin Costner'), ('Lois Simmons', 'Mare Winningham')]",Jon Avnet
341,60855,"[('Jade Li', 'Sandra Oh'), ('Dad Li', 'Stephen Chang'), ('Mom Li', 'Alannah Ong')]",Mina Shum
342,236,"[('Muriel Heslop / Mariel Heslop-Van Arckle', 'Toni Collette'), ('Bill Heslop', 'Bill Hunter'), ('Rhonda Epinstalk', 'Rachel Griffiths')]",P.J. Hogan
